Student,Block 0,Block 1,Block 2,Block 3,Block 4,Block 5,Block 6,Block 7
1309,,,MTXT-11---,MPREC11---,MMAP-11---,MEPSS11---,MCMPS11---,MAC--11---
1310,YED--1EX-L,,,MPREC11H--,MLFSC11---,MINST12C--,,ASTA-12---
1311,,,,MPREC11---,MLFSC11---,MEPSS11---,MCMPS11---,MAC--11---
1312,YLAW-2CX--,MWEX-2A--L,,MPREC11---,MLST-12---,MFR--11---,MCMPS11---,MCH--11---
1313,YED--1EX-L,YCPA-1AX-L,,MPREC11H--,MLTST11C--,MINST12C--,,ASTA-12---
1314,YLAW-2CX--,,,MPREC11---,MLST-12---,,MCMPS11---,ASTA-12---
1315,YPSYC1AX--,YCPA-1AX-L,,MPREC11---,MLST-12---,MLFSC11---,MCMPR11AI-,MCH--11---
1316,YHRA-1AX--,MWH--12---,,MPREC11---,MMAP-11---,MFOOD11---,MCMPS11---,MACLV11FB-
1317,YHRA-1AX--,MWPM-11---,,,MLST-12---,MEVSC11---,MCMPS11---,MACLV11FB-
1318,YLAW-2CX--,,MTAUT11---,MPREC11---,MLST-12---,,MCMPS11---,MCLE-10---
1319,YED--1EX-L,,,MPREC11H--,MLST-12---,,MCMPS11---,MATPH12---
1320,YLAW-2CX--,MWPM-11---,,,MODED11---,MEVSC11---,MCMPS11---,MCLE-10---
1321,,,,MPREC11---,MLFSC11---,MFOOD11---,MCMPS11---,MCH--11---
1322,YPSYC1AX--,MWEX-2A--L,MVAPH11---,MPREC11---,MPH--11---,,MCMCL12---,MAC--11---
1323,YED--1EX-L,YCPA-1AX-L,,MPREC11H--,MLFSC11---,MGRPR11--L,MCMPS11---,MCH--11---
1324,,YCPA-1AXE-,,MPREC11---,MLFSC11---,MIMCB11--L,,MCH--11---
1325,YLAW-2CX--,MWPM-11---,MTXT-11---,,MLFSC11---,MEPSS11---,MCMPS11---,MCLE-10---
1326,YLAW-2CX--,MWWK-11---,,MPREC11---,MLST-12---,MEPSS11---,MCMPS11---,MACLV11---
1327,,,MTDRF11---,MPREC11---,MPH--11---,MIMCB11--L,MCMCL12---,MCH--11---
1328,YED--1DX--,MWPM-10---,MVAPH11---,,MLST-12---,MEVSC11---,MCMPS11---,MCLE-10---
1329,YLAW-2CX--,YCPA-1AX-L,,MPREC11---,MLST-12---,,MCMPS11---,MCH--11---
1330,,MWPM-11---,MTXT-12---,MSC--10---,MPHED10---,MFOOD11---,MEFWR10---,
1331,,,,MPREC11---,MLFSC11---,MEVSC11---,MCMCL12---,MCH--11---
1332,,YCPA-1AX-L,,MPREC11---,MLTST11C--,MGRPR11--L,,MAC--11---
1333,YPSYC1AX--,,,,,MLFSC11---,MCMPS11---,MACLV11G--
1334,,YCPA-1AXE-,,MPREC11---,,MIMCB11--L,MCMPS11---,MCH--11---
1335,,,,MPREC11---,MLST-12---,MIMCB11--L,MCMPS11---,MCH--11---
1336,YED--1DX--,,,MPREC11---,MLST-12---,MFOOD11---,MCMPS11---,MATPH12---
1337,YHRA-1AX--,MWPM-11---,,,,MEPSS11---,MCMPS11---,MACLV11FB-
1338,YLAW-2CX--,YCPA-1AX-L,,MPREC11---,MLFSC11---,MEPSS11---,MCMPS11---,MCH--11---
1339,YLAW-2CX--,,MTDRF11---,MPREC11---,MLST-12---,,MCMPS11---,MCLE-10---
1340,YHRA-1AX--,,,MPREC11---,MLST-12---,MEVSC11---,MCMPS11---,MACLV11FB-
1341,,MWH--12---,,MPREC11---,MPGEO12---,MEPSS11---,MCMPS11---,MACLV12---
1342,YED--1DX--,,MTXT-11---,,MMAP-11---,MEPSS11---,MCMPS11---,
1343,,,,,,MFOM-11---,MCMPS11---,MBSP-11---
1344,,,MTXT-11---,,,,MCMPS11---,MACLV11G--
1345,,,,MPREC11---,MLTST11C--,MINST12C--,,MCH--11---
1346,YLAW-2CX--,,MTAUT11---,MPREC11H--,MPH--11---,,MCMCL12---,MCH--11---
1347,,,,,MLFSC11---,MEPSS11---,MCMPS11---,
1348,,,MTXT-11---,,MLFSC11---,MFOM-11---,MCMPS11---,
1349,YLRA-1AX-L,MWEX-2A--L,,MPREC11---,MLST-12---,MFOOD11---,MCMPS11---,MATPH12---
1350,YLAW-2CX--,,,MPREC11---,MPH--11---,MFOOD11---,MCMCL12---,MCH--11---
1351,YPSYC1AX--,,,MPREC11---,MPH--11---,MINST12---,MCMPS11---,MATPH12---
1352,,,,,MLFSC11---,MEPSS11---,MCMPS11---,
1353,YPSYC1AX--,,,MSP--10---,MLFSC11---,MFOM-11---,MDNC-11--L,MCLE-10---
1354,YLAW-2CX--,MWH--12---,MTXT-11---,,MLFSC11---,MFOOD11---,MCMPS11---,MCLE-10---
1355,YLAW-2CX--,MWH--12---,,MPREC11---,MLFSC11---,MIMCB11--L,MCMPS11---,MCLE-10--L
1356,,,MTXT-11---,,MMAP-11---,,,MACLV11G--
1357,,,,MPREC11H--,MLTST11C--,MIMCB11--L,,ASTA-12---
1358,YED--1EX-L,,,MPREC11H--,MLTST11C--,MINST12C--,MEC--12---,ASTA-12---
1359,,YCPA-1AX-L,,MPREC11H--,MLFSC11---,MGRPR11--L,MCMPS11---,MATPH12---
1360,YED--1DX--,MWPM-11---,,,,MEPSS11---,MCMPS11---,MCLE-10---
1361,,,MVAPH11---,,MMAP-11---,,MDMD-12D--,
1362,,,,MPREC12---,MLST-12---,MFOOD11---,MCMPR11AI-,MCH--11---
1363,YED--1DX--,MWH--12---,,MSC--10---,,MEVSC11---,MCMPS11---,MACLV11---
1364,,YCPA-1AXE-,MTROB11--L,MPREC11---,MLTST11C--,MIMCB11--L,MENR-11---,MCH--11---
1365,YPSYC1AX--,,MVAPH11---,MPREC11---,MLFSC11---,MINST12C--,MDRM-11---,
1366,YPSYC1AX--,,,MPREC12---,,MEVSC11---,MCMCL12---,MAC--11---
1367,,,MVAPH11---,MSP--11---,,,MCMPS11---,
1368,,,,,MLFSC11---,MEVSC11---,MCMPS11---,MCLE-10---
1369,,,,MPREC11---,,MEPSS11---,MCMPS11---,MACLV11---
1370,,,MTXT-11---,,,MFR--11---,MCMPS11---,MAC--11---
1371,,,MTDRF11---,MPREC11---,MODED11---,MEVSC11---,MCMPS11---,MACLV11---
1372,YLAW-2CX--,,MTDRF11---,MPREC11H--,MLST-12---,,MCMPS11---,MCH--11---
1373,,,MTAUT11---,MPREC12---,MPH--11---,MFOOD11---,MCMPS11---,MACLV11---
1374,,MWEX-2B--L,,MPREC11H--,MPH--11---,MLFSC11---,MCMCL12---,MATPH12---
1375,,,,,MLFSC11---,MEVSC11---,MCMPS11---,MACLV11G--
1376,,,MTROB11---,MPREC11H--,MLTST11C--,MGRPR11--L,,MATPH12---
1377,,,,MPREC11---,MLFSC11---,MEPSS11---,MCMPS11---,MAC--11---
1378,YLRA-1AX-L,,,MPREC11---,MLST-12---,MLFSC11---,MCMPS11---,MCH--11---
1379,,,MVAST11---,MPREC11---,MMAP-11---,MEPSS11---,MCMPS11---,MCLE-10---
1380,,MWPM-11---,,MTAUT11---,,MEVSC11---,MCMPS10---,MCLE-10---
1381,,MWH--12---,,MPREC12---,MPH--11---,MIMCB11--L,MCMPS11---,MATPH12---
1382,,,,MPREC11---,MLST-12---,MIMCB11--L,MCMPS11---,MCLE-10--L
1383,YPSYC1AX--,YCPA-1AX-L,MTAUT11---,MPREC11---,MLST-12---,,MCMPS11---,MCLE-10---
1384,,,MVAST11---,MSP--11---,MLFSC11---,MEPSS11---,MCMPS11---,MACLV11G--
1385,,,MTROB11---,MPREC11---,MMACS11---,,MCMPS11---,MACLV11---
1386,,,,MPREC11---,,MEPSS11---,MCMPS11---,MACLV11---
1387,,,,,MLFSC11---,MEPSS11---,MCMPS11---,
1388,,YCPA-1AXE-,MTXT-11---,MPREC11---,MLST-12---,MEPSS11---,MCMPS11---,MCH--12---
1389,,MWH--12---,MTAUT11---,MPREC11---,MLFSC11---,MIMCB11--L,MCMPS11---,MCH--11---
1390,YED--1DX--,MWPM-11---,MVAPH11---,MTAUT11---,MLST-12---,MENST12---,,MACLV11---
1391,YED--1DX--,,MTXT-11---,MSJ--12---,,MEVSC11---,MCMPS11---,MCLE-10---
1392,,YCPA-1AX-L,,MPREC11---,MPH--11---,MIMCB11--L,MCMPS11---,MCH--11---
1393,YLAW-2CX--,,,MPREC12---,MLST-12---,MEVSC11---,MCMCL12---,MAC--11---
1394,,YCPA-1AXE-,,MSP--11---,MLFSC11---,MINST12C--,,ASTA-12---
1395,YPSYC1AX--,,MTXT-11---,,,MEVSC11---,MCMPS11---,MCLE-10---
1396,YLAW-2CX--,MWH--12---,,MTAUT11---,,MFOM-11---,MCMPS11---,MCH--11---
1397,YPSYC1AX--,,,MPREC11---,,MLFSC11---,MCMPS11---,
1398,YPA--1CX--,MWPM-11---,MTPOW10---,MSP--11---,,MEVSC11---,MCMPS11---,MACLV11---
1399,YPSYC1AX--,,,MPREC11---,MODED11---,MEVSC11---,MCMPS11---,MCH--11---
1400,YHRA-1AX--,,,MPREC11---,MMAP-11---,MEPSS11---,MCMPS11---,MACLV11FB-
1401,,YCPA-1AX-L,,MPREC11---,MLFSC11---,MIMCB11--L,MCMPS11---,MAC--11---
1402,,,,MPREC11---,,MFOOD11---,MCMPS11---,
1403,,MWPM-11---,,MSC--10---,MMEDD11---,MEVSC11---,MENFP12--Y,MACLV11---
1404,YHRA-1AX--,MWPM-11---,MVAPH11---,,MLST-12---,MEVSC11---,MCMPS11---,MACLV11FB-
1405,,,,,MLFSC11---,MEPSS11---,MCMPS11---,
1406,YPSYC1AX--,YCPA-1AX-L,,MPREC11---,,,MCMPS11---,MACC-12---
1407,,YCPA-1AX-L,,MPREC11---,MLTST11C--,MIMCB11--L,,MCH--11---
1408,YLAW-2CX--,YCPA-1AX-L,,MPREC11---,MLTST11C--,MGRPR11--L,,MATPH12---
1409,,,,MPREC11H--,MLTST11C--,MFR--11---,,ACSC-2A---
1410,,,MTXT-11---,MPREC11H--,MMEDD11---,MEPSS11---,MCMPS11---,MCLE-10---
1411,,,MTDRF11---,MPREC11H--,MPH--11---,MEPSS11---,MCMPS11---,MCH--11---
1412,YPSYC1AX--,,,,MLFSC11---,MFR--11---,MCMPS11---,
1413,,,MTXT-11---,,MLFSC11---,MFOM-11---,MCMPS10---,
1414,,,MTROB11---,MPREC11---,MODED11---,MINST12---,MCMPS11---,MCH--11---
1415,YESFL0AX--,,MVAST11---,MPREC11---,MPH--11---,,MCMPS10---,MACLV11---
1416,,,MTAUT11---,MPREC11---,MLST-12---,,MCMPS11---,MATPH12---
1417,YPA--1CX--,,,MPREC11---,,MFOOD11---,MCMPS11---,MACLV11---
1418,,,,MPREC11---,MLFSC11---,MEPSS11---,MCMPS11---,
1419,YED--1DX--,,,,MLFSC11---,MFOM-11---,MCMPS11---,
1420,,,,MPREC11H--,MLST-12---,MIMCB11--L,,MCH--11---
1421,YED--1DX-L,MWPM-11---,,,,MEVSC11---,MCMPS11---,MCLE-10--L
1422,,YCPA-1AX-L,,MSJ--12---,MLFSC11---,MFOM-11---,MCMPS11---,MCH--11---
1423,YPSYC1AX--,,,,MLFSC11---,MEPSS11---,MCMPS11---,MACLV11G--
1424,,,,,MMAP-11---,MEPSS11---,MCMPS11---,MAC--11---
1425,YLAW-2CX--,,MTXT-11---,,,MFR--11---,MCMPS11---,
1426,,,MTXT-11---,MPREC11---,MMEDD11---,MFOOD11---,MCMPS11---,MCLE-10--L
1427,,,,,,MLFSC11---,MCMPS11---,MACLV11G--
1428,,,,,MLFSC11---,MEPSS11---,MCMPS11---,
1429,,,MTROB11---,MPREC11---,MMEDD11---,MEPSS11---,MCMPS11---,MACLV11---
1430,YLAW-2CX--,MWEX-2A--L,MTAUT11---,MPREC11---,MLST-12---,MFR--11---,MCMPS11---,MCH--11---
1431,YLAW-2CX--,,MVAPH11---,,,MFOOD11---,,MACLV11G--
1432,YED--1DX--,,,MPREC11---,,MEVSC11---,MCMPS11---,
1433,,YCPA-1AXE-,,MPREC11H--,MLTST11C--,MEVSC11---,MDRM-11---,MCH--11---
1434,YED--1EX-L,,,MPREC11H--,MLTST11C--,MINST12C--,,ASTA-12---
1435,YLAW-2CX--,,,MPREC11---,MMAP-11---,MFOOD11---,MCMPS11---,
1436,YED--1EX-L,YCPA-1AX-L,MTROB11--L,MPREC11---,MLTST11C--,MINST12C--,,ASTA-12---
1437,,MWWK-11---,,,MLFSC11---,MEPSS11---,MCMPS11---,MACLV11---
1438,,,,,MLFSC11---,MEPSS11---,MCMPS11---,MCLE-10---
1439,,YCPA-1AX-L,MVAST11---,MPREC12---,MLST-12---,,MCMPS11---,MACLV11---
1440,,,,MPREC11H--,MODED11---,MEPSS11---,MCMPS11---,MCH--11---
1441,YLAW-2CX--,MWEX-2A--L,,MPREC11---,MLST-12---,,MCMPS11---,MCH--11---
1442,,,MTXT-11---,,,MLFSC11---,MCMPS11---,
1443,YED--1EX-L,,,MPREC11---,MLFSC11---,MINST12C--,,MATPH12---
1444,,,,,MLFSC11---,MEPSS11---,MCMPS11---,
1445,,,,,MLFSC11---,MEPSS11---,MCMPS11---,
1446,,MWPM-11---,MTXT-11---,,MLFSC11---,MEPSS11---,MCMPS11---,MCLE-10---
1447,YLAW-2CX--,,,MPREC11---,MLST-12---,MEVSC11---,MCMPS11---,MCLE-10---
1448,,,MVAST11---,MPREC11---,MLFSC11---,MENT-12---,MCMPS11---,MAC--11---
1449,,,,,MLFSC11---,MEPSS11---,MCMPS11---,
1450,YLAW-2CX--,YCPA-1AX-L,,MPREC11---,MLST-12---,,MCMPS11---,MCH--11---
1451,YLRA-1AX-L,,,MPREC11---,MPGEO12---,MLFSC11---,MCMPS11---,MATPH12---
1452,,MWWK-11---,,MPREC11---,MPH--11---,,MCMCL12---,MACLV11---
1453,,,,MPREC11---,MLFSC11---,MINST12C--,,MCH--11---
1454,YHRA-1AX--,,,,MLST-12---,MEVSC11---,MCMPS11---,MACLV11FB-
1455,,,,MPREC11---,MLST-12---,MIMCB11--L,MCMPS11---,MCH--11---
1456,YPSYC1AX--,,,,MMAP-11---,,MCMPS11---,MATPH12---
1457,YHRA-1AX--,MWPM-11---,,MSP--12---,,MEPSS11---,MCMPS11---,MACLV11FB-
1458,,,,,MLFSC11---,MEPSS11---,MCMPS11---,
1459,YED--1EX-L,YCPA-1AX-L,,MPREC11---,MLST-12---,,MCMPS11---,MCH--11---
1460,YED--1DX-L,MWPM-11---,,MSJ--12---,,MEVSC11---,MCMPS11---,MCLE-10--L
1461,YLAW-2CX--,MWWK-11---,MTAUT11---,MPREC11---,MPH--11---,MEPSS11---,MCMPS11---,MACLV11---
1462,YED--1EX-L,MWEX-2A--L,,MPREC11---,MLST-12---,,MCMPS11---,MATPH12---
1463,YLAW-2CX--,YCPA-1AX-L,,MPREC11H--,MLFSC11---,MIMCB11--L,MCMPS11---,MCH--11---
1464,YLAW-2CX--,,,MPREC11---,MLST-12---,MFOOD11---,MCMPS11---,MBSP-11---
1465,,,MVAPH11---,,MLFSC11---,MEPSS11---,MCMPS11---,MACLV11G--
1466,,,,,,MEPSS11---,MCMPS11---,MACLV11G--
1467,,MWH--12---,,MPREC11---,MODED11---,MENT-12---,MCMPS11---,MACLV11---
1468,YLAW-2CX--,,,MPREC11---,MLST-12---,MIMCB11--L,MCMPS11---,MCH--11---
1469,,YCPA-1AX-L,,MPREC11H--,MLST-12---,MIMCB11--L,MCMPS11---,MCH--11---
1470,YLRA-1AX-L,,MTROB11--L,MPREC11---,MLFSC11---,MINST12---,MCMPS11---,MCH--11---
1471,YPSYC1AX--,,,MPREC11---,MLFSC11---,MEPSS11---,MCMPS11---,MCH--11---
1472,YLAW-2CX--,,,MPREC11---,MLST-12---,MFOOD11---,MCMPS11---,MATPH12---
1473,YED--1EX-L,YCPA-1AX-L,MTDRF11---,MPREC11---,MLST-12---,,MCMPS11---,MAC--11---
1474,,,MTROB11--L,MPREC11---,MLTST11C--,MINST12C--,,MAC--11---
1475,YLAW-2CX--,YCPA-1AX-L,,MPREC11---,MLFSC11---,MIMCB11--L,MCMPS11---,MCH--11---
1476,YESFL0AX--,,MTXT-11---,MPREC11---,,MEVSC11---,MCMPS10---,MCMCC11--L
1477,,MWWK-11---,MTAUT11---,MSP--11---,MLFSC11---,MEPSS11---,MCMPS11---,
1478,YED--1EX-L,,,MPREC11H--,MLTST11C--,MFR--11---,,ASTA-12---
1479,,,,MPREC11---,,MLFSC11---,MCMPS11---,
1480,,,,,,MLFSC11---,MCMPS11---,
1481,,,,,MLFSC11---,MEPSS11---,MCMPS11---,
1482,YLAW-2CX--,,MTAUT11---,MPREC12---,MLST-12---,,MCMPS11---,MCLE-10---
1483,,,,MPREC11---,MMACS12---,MEPSS11---,MCMPR11AI-,MCH--11---
1484,,,,MPREC11H--,MLTST11C--,MGRPR11--L,,ASTA-12---
1485,YED--1DX-L,,MVAPH11---,MPREC11---,,,MCMPS11---,MATPH12---
1486,,YCPA-1AX-L,,MPREC11---,MLFSC11---,MGRPR11--L,MCMPS11---,MCH--11---
1487,,YCPA-1AXE-,MTDRF11---,MPREC11---,MLST-12---,MGRPR11--L,,MCH--11---
1488,YPA--1CX--,,MVAPH11---,,MLST-12---,MEVSC11---,MCMPS11---,
1489,YLRA-1AX-L,,,MPREC11---,MLFSC11---,MFOOD11---,MCMPS11---,MACLV11---
1490,,,MVAPH11---,,MMUOR11S-L,,MCMPS11---,
1491,,,,MPREC11---,MLFSC11---,MEPSS11---,MCMPS11---,MCH--11---
1492,YPSYC1AX--,,,,MMAP-11---,,MCMPS11---,MCMCC11--L
1493,,,MTAUT11---,MPREC11---,MODED11---,MEPSS11---,MCMPS11---,MACLV11---
1494,,,,MPREC11---,MLTST11C--,MINST12C--,,MATPH12---
1495,YPSYC1AX--,YCPA-1AX-L,,MPREC11---,MLFSC11---,MEPSS11---,MCMPS11---,MCH--11---
1496,YHRA-1AX--,MWPM-11---,,MTAUT11---,,MEVSC11---,MCMPS11---,MACLV11FB-
1497,,MWPM-11---,MTAUT11---,MSP--11---,MLFSC11---,MINST12---,MCMPS11---,MCLE-10---
1498,,,,,MLFSC11---,MEPSS11---,MCMPS11---,
1499,YED--1EX-L,,MTROB11--L,MPREC11---,MLTST11C--,MINST12C--,,ASTA-12---
1500,,MWPM-11---,MVAPH11---,,,MEPSS11---,MCMPS11---,MCLE-10---
1501,YLAW-2CX--,MWPM-11---,,MTAUT11---,,MEPSS11---,MCMPS11---,
1502,YLRA-1AX-L,,,MPREC11---,MLST-12---,MINST12C--,,MACLV11---
1503,,YCPA-1AXE-,MTDRF11---,MPREC11H--,MLTST11C--,MINST12C--,,MATPH12---
1504,YLAW-2CX--,,MTXT-11---,MPREC11---,MPH--11---,MEPSS11---,MCMPS11---,MCH--11---
1505,,,MVAST11---,,MLFSC11---,MEPSS11---,MCMPS11---,MCH--11---
1506,,YCPA-1AXE-,,MPREC11H--,MLFSC11---,MIMCB11--L,,MCH--11---
1507,,,,MPREC12---,MLTST11C--,MINST12C--,,MATPH12---
1508,YLAW-2CX--,,,MPREC11---,MLTST11C--,MINST12C--,,MATPH12---
1509,YPSYC1AX--,,,MPREC11---,MPGEO12---,MEVSC11---,MCMPS11---,MACLV11G--
1510,YLRA-1AX-L,,,MSJ--12---,MLFSC11---,MFOM-11---,MCMPS11---,MCH--11---
1511,,,MVAPH11---,,MODED11---,MEPSS11---,MCMPS11---,MACLV11G--
1512,,,,MPREC11---,MLFSC11---,MEPSS11---,MCMPS11---,MCH--11---
1513,YLAW-2CX--,,MVAST11---,MPREC11---,MLTST11C--,MINST12C--,,MCH--11---
1514,YHRA-1AX--,MWPM-11---,,,,MEPSS11---,MCMPS11---,MACLV11FB-
1515,,MWPM-11---,MTAUT11---,MSS--10---,,MEVSC11---,MCMPS11---,MCLE-10---
1516,,YCPA-1AXE-,,MPREC11H--,MLFSC11---,MINST12C--,MDRM-11---,ASTA-12---
1517,,YCPA-1AXE-,,MPREC11H--,MLTST11C--,MINST12C--,,ASTA-12---
1518,YLAW-2CX--,MWH--12---,,,,MEVSC11---,MCMPS11---,MCLE-10---
1519,,,,,MLFSC11---,MEPSS11---,MCMPS11---,
1520,,,,,MLFSC11---,MEPSS11---,MCMPS11---,
1521,YLAW-2CX--,,MTXT-11---,MSP--11---,MLFSC11---,MFOM-11---,MCMPS11---,MCLE-10---
1522,YLRA-1AX-L,YCPA-1AX-L,,MPREC11---,MLTST11C--,MGRPR11--L,,ACSC-2A---
1523,,,,MPREC11---,MLST-12---,,MCMPS11---,MBSP-11---
1524,YLRA-1AX-L,,,MPREC11---,MLST-12---,MIMCB11--L,MCMPS11---,MAC--11---
1525,,,,MPREC11---,MPGEO12---,MIMCB11--L,MCMPS11---,MCH--11---
1526,YLRA-1AX-L,,,MPREC12---,MLST-12---,MIMCB11--L,MCMPS11---,MACLV11---
1527,,,MTAUT11---,MPREC11---,MPH--11---,MFOOD11---,MCMPS11---,MACLV11---
1528,,YCPA-1AX-L,,MPREC11---,MLST-12---,MLFSC11---,MCMPS11---,MCH--11---
1529,YED--1EX-L,YCPA-1AX-L,,MPREC11---,MLST-12---,MINST12---,MCMPS11---,MACC-12---
1530,YPSYC1AX--,,,MPREC11H--,,MLFSC11---,MCMPS11---,MACLV11---
1531,,YCPA-1AX-L,,MPREC11H--,MLTST11C--,MIMCB11--L,,ACSC-2A---
1532,,,,MPREC11---,,MEVSC11---,MCMPS11---,MACC-12---
1533,YLAW-2CX--,,,MPREC11---,MLST-12---,MFOOD11---,MCMPS11---,MCH--11---
1534,,YCPA-1AX-L,MTXT-11---,MPREC11H--,MLTST11C--,MIMCB11--L,,MCH--11---
1535,,,MVAST11---,,MLFSC11---,MFOM-11---,MCMPS11---,MCLE-10---
1536,,YCPA-1AX-L,,MPREC11H--,MLTST11C--,MGRPR11--L,,ASTA-12---
1537,,,,MPREC12---,MMACS11---,MINST12---,MCMPR11AI-,MCH--11---
1538,,,MTAUT11---,MPREC11---,MMUOR11S-L,MEPSS11---,MCMPS11---,MACC-12---
1539,YPSYC1AX--,,MTDRF11---,MPREC11---,,MFR--11---,,
1540,YLRA-0AX-L,,MTPOW10---,MPHED10B--,MMACS11---,MFMP-10---,MEFWR10---,MAC--11---
1541,,YED--0AX--,MTEAR10---,MSC--10---,MPHED10---,MFMP-10---,MDMD-12D--,
1542,,,MTEXP10---,MPHED10B--,MMACS11---,MFMP-10---,MEFWR10---,
1543,YED--0BX-L,,MWBDV10IT-,MPHED10G--,MMACS11---,MFMP-10C--,MCMPS10C--,MAC--11---
1544,YESFL0AX--,,,MPHED10FB-,,MFMP-10---,MCMPS10---,
1545,YHRA-0AX--,MWPM-10---,MWBDV10IT-,MPHED10FB-,,,MCMPS10---,
1546,,MWPM-10---,MTPOW10---,MSC--10---,MPHED10B--,MFOOD10---,MEFWR10---,
1547,YED--0BX-L,YCPA-0AXE-,MWBDV10IT-,MPHED10G--,,MFMP-10C--,MCMPS10C--,
1548,,,MTEAR10--L,MPHED10B--,MMACS11---,MFMP-10H--,MCMPR11AI-,
1549,,,MTXT-10---,MSC--10---,MMUCB10--L,MFMP-10---,MEFWR10---,
1550,,,MTEAR10---,MSC--10---,MMACS11---,MFMP-10---,MEFWR10---,
1551,YHRA-0AX--,,MTPOW10---,MPHED10FB-,,MFMP-10---,MCMPS10---,
1552,,,MTXT-10---,MPHED10G--,,MFMP-10---,,MCLE-10---
1553,,YCPA-0AX-L,,MPHED10G--,MMACS11---,MFMP-10---,MDNC-10--L,
1554,YLRA-0AX-L,,MTDRF10---,MPHED10B--,MMACS11---,MFMP-10C--,MCMPS10C--,
1555,,MWPM-10---,,MPHED10B--,MMUGT10---,MFOOD10---,MDRM-10---,
1556,,,MTPOW10---,MPHED10G--,,MFMP-10---,MEFWR10---,
1557,,,,MPHED10G--,,MFMP-10---,MDNC-10--L,MADEM10---
1558,,,MTEAR10---,MSC--10C--,MMACS11---,MFMP-10C--,MCMPS10C--,
1559,YLRA-0AX-L,,,MPHED10G--,,MFMP-10---,MCMPR11AI-,
1560,,,MTPOW10---,MPHED10B--,MMUGT10---,MFMP-10---,MEFWR10---,
1561,,,MTEAR10---,MSC--10C--,MPHED10---,MFMP-10C--,MCMPS10C--,
1562,YHRA-0AX--,,MTPOW10---,MPHED10FB-,,MFMP-10---,MEFWR10---,
1563,,,MTXT-10---,MSC--10---,MMUCB10--L,MFMP-10---,MEFWR10---,
1564,YHRA-0AX--,,MTPOW10---,MPHED10FB-,,MFMP-10---,MEFWR10---,
1565,,MWPM-10---,MTPOW10---,MSC--10---,MPHED10B--,MFOOD10---,MCMPS10---,
1566,,YCPA-0AX-L,,MPHED10G--,,MFMP-10C--,MCMPS10C--,MAC--11---
1567,,,,MSC--10---,MPHED10---,MFMP-10H--,MCMPS10---,MAC--11---
1568,YLRA-0AX-L,,MTPOW10---,MSC--10---,,MFMP-10H--,MCMPR11AI-,MAC--11---
1569,,YCPA-0AX-L,,MPHED10G--,,MFMP-10---,MCMPR11AI-,MCLE-10---
1570,YLRA-0AX-L,,,MSC--10---,,MFMP-10---,MCMPR11AI-,MAC--11---
1571,,YED--0AX--,MTPOW10---,MSC--10---,MPHED10---,MFMP-10---,MEFWR10---,
1572,,YCPA-0AX-L,MVAST10---,MPHED10G--,MMEDD10---,MFMP-10H--,MDMD-12D--,
1573,YLRA-0AX-L,,MTEXP10---,MPHED10B--,MMACS11---,MFMP-10H--,MEFWR10---,
1574,,YCPA-0AX-L,MTXT-10---,MPHED10G--,,MFOOD10---,MDNC-10--L,
1575,YED--0BX-L,,MTEXP10---,MPHED10B--,MMACS11---,MFMP-10H--,MEFWR10---,
1576,,,MTXT-10---,MSC--10---,MMUCB10--L,MFMP-10---,MEFWR10---,
1577,,,MTEAR10--L,MSC--10---,MMUCB10--L,MFMP-10---,MCMPS10---,
1578,,,,MSC--10---,,MFMP-10---,MCMPS10---,
1579,,MWPM-10---,MTXT-10---,MPHED10G--,,MFOOD10---,MCMPS10---,
1580,YED--0AX-L,MWWK-10---,,MSC--10---,MPHED10--L,MFMP-10---,MEFWR10---,
1581,YHRA-0AX--,,MTPOW10---,MPHED10FB-,MLFSC11---,MFMP-10---,MEFWR10---,MCLE-10---
1582,YED--0BX-L,YCPA-0AXE-,,MPREC11---,MMACS11---,MFMP-10C--,MCMPS10C--,MCLE-10---
1583,,,MTEAR10--L,MSC--10---,MMUCB10--L,MFMP-10H--,MCMPS10---,
1584,,YED--0AX--,MTEXP10---,MSC--10---,,MFMP-10---,MEFWR10---,MCLE-10---
1585,,MWWK-10---,MTPOW10---,MSC--10---,MPHED10B--,MFMP-10---,MEFWR10---,MCLE-10---
1586,,MWPM-10---,MVAST10---,MSC--10---,MPHED10B--,MFOOD10---,MEFWR10---,
1587,,,MTXT-10---,MPHED10G--,MMAP-11---,MFMP-10---,MEFWR10---,
1588,,MWPM-10---,MVAPH10---,MPHED10B--,,MFOOD10---,MDRM-10---,
1589,,,MTDRF10---,MPHED10G--,MMEDD10---,MFMP-10H--,MEFWR10---,
1590,,,MTPOW10---,MPHED10B--,MMACS11---,MFMP-10---,MEFWR10---,MAC--11---
1591,YPR--0BX--,MWWK-10---,,MSC--10---,MPHED10---,MFMP-10---,MEFWR10---,
1592,,MWWK-10---,,MPHED10B--,MMACS11---,MFMP-10---,MEFWR10---,
1593,,,,MSC--10---,,MFMP-10---,MCMPS10---,
1594,YED--0BX-L,YCPA-0AX-L,MVAPH10---,MSC--10C--,MMACS11---,MFMP-10C--,MCMPS10C--,
1595,,,MTPOW10---,MPHED10B--,MMUGT10---,MFMP-10---,MEFWR10---,
1596,,,MWBDV10IT-,MPHED10B--,MMACS11---,MFMP-10C--,MCMPS10C--,
1597,,,MTXT-10---,MPHED10G--,,MFMP-10---,MEFWR10---,
